,text,favorited,favoriteCount,replyToSN,created,truncated,replyToSID,id,replyToUID,statusSource,screenName,retweetCount,isRetweet,retweeted,longitude,latitude
1211,RT @bIondiewasabi: LA has stopped transporting heart attack and stroke victims to hospitals because there are no beds due to covid overload…,FALSE,0,NA,02/01/2021 22:21,FALSE,NA,1.35E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",alpha10_,11199,TRUE,FALSE,NA,NA
1212,@08161958 @shantytyrelle @yashar Lol Madonna fans have been clinging on to the fact that she had COVID to defend he… https://t.co/4Suj2MFgmu,FALSE,0,8161958,02/01/2021 22:21,TRUE,1.35E+18,1.35E+18,927176976,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",DanThompsonESQ,0,FALSE,FALSE,NA,NA
1213,"RT @GorettiSimon: @faisalislam And yet the government, politicians &amp; news organisations do next to nothing nothing to counter dangerous cov…",FALSE,0,NA,02/01/2021 22:21,FALSE,NA,1.35E+18,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",Zebraskindiva45,0,TRUE,FALSE,NA,NA
1214,RT @liamyoung: Today will be an important one in the next stage of the fight against Covid-19. We either stand with teachers in demanding t…,FALSE,0,NA,02/01/2021 22:21,FALSE,NA,1.35E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",irisdogbane,7161,TRUE,FALSE,NA,NA
1215,RT @JoStevensLabour: From #TeamJoStevens - Jo has asked us to let you know that she is being treated in hospital for Covid. Thanks for all…,FALSE,0,NA,02/01/2021 22:21,FALSE,NA,1.35E+18,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Sea1kay,286,TRUE,FALSE,NA,NA
1216,RT @bptwirra: lost my grandma to covid this morning. I’m begging you guys to stay at home <U+0001F614>,FALSE,0,NA,02/01/2021 22:21,FALSE,NA,1.35E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Bash1992_,20,TRUE,FALSE,NA,NA
1217,@_Collin1 Only if the Covid nonsense is done by then.  If not then fuck 2021.,FALSE,0,_Collin1,02/01/2021 22:21,FALSE,1.35E+18,1.35E+18,288393690,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",deek1010,0,FALSE,FALSE,NA,NA
1218,"RT @OswaldSobrino: As if there is no pandemic
https://t.co/UahyVOY8A6",FALSE,0,NA,02/01/2021 22:21,FALSE,NA,1.35E+18,NA,,news24x75,1,TRUE,FALSE,NA,NA
1219,RT @JoStevensLabour: From #TeamJoStevens - Jo has asked us to let you know that she is being treated in hospital for Covid. Thanks for all…,FALSE,0,NA,02/01/2021 22:21,FALSE,NA,1.35E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",KATANA72,286,TRUE,FALSE,NA,NA
1220,"RT @Marsh4LL1: With a further 57,725 new cases and 445 deaths, today in #tier4 London, #antilockdown protesters have further stretched poli…",FALSE,0,NA,02/01/2021 22:21,FALSE,NA,1.35E+18,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",KennethHeal1,77,TRUE,FALSE,NA,NA
1221,New York topped 1 million COVID-19 cases https://t.co/Hpumag7y51,FALSE,0,NA,02/01/2021 22:21,FALSE,NA,1.35E+18,NA,"<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>",GranthshalaNews,0,FALSE,FALSE,NA,NA
1222,RT @GazetteNGR: U.S. shuts down prisons as warders come down with COVID-19 https://t.co/AqcImREnPu,FALSE,0,NA,02/01/2021 22:21,FALSE,NA,1.35E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Magnifikoseeqru,1,TRUE,FALSE,NA,NA
1223,"RT @thedailybeast: Celeb docs Dr. Drew, Dr. Oz, and Dr. Phil spread misinformation and bad remedies during COVID. Let's leave these charlat…",FALSE,0,NA,02/01/2021 22:21,FALSE,NA,1.35E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",sarahemilybaum,229,TRUE,FALSE,NA,NA
1224,"RT @latimeralder: POLL:

Do you plan to let Fear of Covid rule your life for 2021?

Please comment. Please retweet",FALSE,0,NA,02/01/2021 22:21,FALSE,NA,1.35E+18,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",FreddSays,44,TRUE,FALSE,NA,NA
1225,"@marceelias @DemocracyDocket Will Pelosi be re-elected Speaker tomorrow? Any reason to be concerned about that, wha… https://t.co/mJLq1SWWjA",FALSE,0,marceelias,02/01/2021 22:21,TRUE,1.35E+18,1.35E+18,23281108,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",pelosi_ray,0,FALSE,FALSE,NA,NA
1226,"RT @HammondInst: Happy New Year from the Hammond Institute!
Here are the latest visuals of COVID-19 in the US and Missouri. @lindenwoodu @p…",FALSE,0,NA,02/01/2021 22:21,FALSE,NA,1.35E+18,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",HJWallEcon,1,TRUE,FALSE,NA,NA
1227,RT @LegendaryEnergy: They have complete immunity &amp; zero liability. Read to learn why &amp; how! https://t.co/ojRe1fYod0,FALSE,0,NA,02/01/2021 22:21,FALSE,NA,1.35E+18,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",OneSpiked,43,TRUE,FALSE,NA,NA
1228,@gojetsgo_17 @CarloColaiacovo Pointless in 7 games playing against men during covid is not something to be concerne… https://t.co/bHy3gay0MF,FALSE,0,gojetsgo_17,02/01/2021 22:21,TRUE,1.35E+18,1.35E+18,37993194,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",g_stamp91,0,FALSE,FALSE,NA,NA
1229,@DinahRoake There is a boat club on end of Spring Lane but everything is closed for Covid now,FALSE,0,DinahRoake,02/01/2021 22:21,FALSE,1.35E+18,1.35E+18,7.67E+17,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",michaellondonsf,0,FALSE,FALSE,NA,NA
1230,@Ingridium I do my job but they don't and they lie. My nephew’s friend got covid and refused to tell his mom becaus… https://t.co/0H5gZRcmgG,FALSE,0,Ingridium,02/01/2021 22:21,TRUE,1.35E+18,1.35E+18,34944835,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",ChiokeMcRae,0,FALSE,FALSE,NA,NA
1231,"RT @babyyjessss: I lost my dad after a long and hard fight with Covid-19, I’m so angered by the whole situation your are my best friend !!W…",FALSE,0,NA,02/01/2021 22:21,FALSE,NA,1.35E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",aryykachz,5,TRUE,FALSE,NA,NA
1232,"RT @vauvent: BC needs to report more detailed data, instead of invoking privacy, unpersuasively as an excuse for not providing more granula…",FALSE,0,NA,02/01/2021 22:21,FALSE,NA,1.35E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",bctf,21,TRUE,FALSE,NA,NA
1233,"RT @IPBES: <U+0001F637><U+0001F9A0>Our environmental practices make pandemics like the coronavirus more likely

The story we tell about pandemics casts us as vic…",FALSE,0,NA,02/01/2021 22:21,FALSE,NA,1.35E+18,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",AfroDendro,33,TRUE,FALSE,NA,NA
1234,RT @pylonfan: I have an underlying condition. It is not life threatening. My life is not worth less than yours because I have it. If I get…,FALSE,0,NA,02/01/2021 22:21,FALSE,NA,1.35E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",OldenGlove,639,TRUE,FALSE,NA,NA
1235,RT @javiernegre10: Covid free? https://t.co/ykWstryWlB,FALSE,0,NA,02/01/2021 22:21,FALSE,NA,1.35E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",JoseGasolina3,71,TRUE,FALSE,NA,NA
1236,RT @Reuters: Two coronavirus vaccines – one developed by AstraZeneca and Oxford University and another backed by a state-run institute – ha…,FALSE,0,NA,02/01/2021 22:21,FALSE,NA,1.35E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",manukasji,9,TRUE,FALSE,NA,NA
1237,RT @ProfJamesLogan: Just found out my aunt &amp; uncle have COVID &amp; are pretty ill. They’ve been so careful but someone at my uncles work came…,FALSE,0,NA,02/01/2021 22:21,FALSE,NA,1.35E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",dcahughes,417,TRUE,FALSE,NA,NA
1238,"RT @MeidasTouch: If we wanted @tedcruz to vote for $2,000 covid survival checks maybe we should have called his wife ugly first",FALSE,0,NA,02/01/2021 22:21,FALSE,NA,1.35E+18,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",lore3440,922,TRUE,FALSE,NA,NA
1239,"RT @PoliticsJOE_UK: The UK has recorded 57,725 new cases of Covid-19 today, its highest daily total since the pandemic first hit https://t.…",FALSE,0,NA,02/01/2021 22:21,FALSE,NA,1.35E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",musthaveitnow,49,TRUE,FALSE,NA,NA
1240,"I grew up watching ""Larry King Live"" on @CNN on the 'tube, the<U+0001F4FA>.
His show was a 6pm  #mustsee!
(Larry King's twitte… https://t.co/QNuHl8yJ5h",FALSE,0,NA,02/01/2021 22:21,TRUE,NA,1.35E+18,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",VDFromAToZ,0,FALSE,FALSE,NA,NA
1241,"RT @TimRunsHisMouth: UNSAFE:  Eating at a restaurant that has spent thousands for extra COVID protection.

SAFE:  Sitting in a packed fligh…",FALSE,0,NA,02/01/2021 22:21,FALSE,NA,1.35E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",pserr42,1381,TRUE,FALSE,NA,NA
1242,"RT @SheilaGunnReid: In light of the absolutely insane hypocrisy taking place in Jason Kenney's caucus, the decent thing to do would be to c…",FALSE,0,NA,02/01/2021 22:21,FALSE,NA,1.35E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Carolin53471348,223,TRUE,FALSE,NA,NA
1243,RT @Reuters: Two coronavirus vaccines – one developed by AstraZeneca and Oxford University and another backed by a state-run institute – ha…,FALSE,0,NA,02/01/2021 22:21,FALSE,NA,1.35E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",ZuzeShawn,9,TRUE,FALSE,NA,NA
1244,"RT @drdavidsamadi: The new COVID-19 mutation that the media is hyping up is NOT more lethal, in fact it is less lethal.

It is reportedly m…",FALSE,0,NA,02/01/2021 22:21,FALSE,NA,1.35E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Lking96042367,8126,TRUE,FALSE,NA,NA
1245,RT @LuvMacyIsabella: Talk show host Larry King hospitalized with COVID-19,FALSE,0,NA,02/01/2021 22:21,FALSE,NA,1.35E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",nipperdawg,5,TRUE,FALSE,NA,NA
1246,RT @BreakingNAlerts: LARRY KING HOSPITALIZED WITH COVID-19 IN LOS ANGELES,FALSE,0,NA,02/01/2021 22:21,FALSE,NA,1.35E+18,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",garjen99,86,TRUE,FALSE,NA,NA
1247,"RT @ajmckenna: Dear journalists and other high profile tweeps, if you are sharing info about the covid testing sites being stretched how ab…",FALSE,0,NA,02/01/2021 22:21,FALSE,NA,1.35E+18,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",glenpen60,13,TRUE,FALSE,NA,NA
1248,Someone please explain why in these unprecedented times we don’t use the Armed Services Medics to deliver the Covid… https://t.co/62D0fdMxDP,FALSE,0,NA,02/01/2021 22:21,TRUE,NA,1.35E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",ColinLawson49,0,FALSE,FALSE,NA,NA
1249,"RT @AliVelshi: “We are losing the COVID-19 war,” says @ltgrusselhonore. He’s calling for the National Guard to be deployed. He joins me at…",FALSE,0,NA,02/01/2021 22:21,FALSE,NA,1.35E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",CARDS623x,541,TRUE,FALSE,NA,NA
1250,Vacation-Starved Travel Buffs Are Plotting Elaborate Post-Covid Trips https://t.co/htQBtlFPtz https://t.co/sfcC2k7WdP,FALSE,0,NA,02/01/2021 22:21,FALSE,NA,1.35E+18,NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>",MattHarrisReal,0,FALSE,FALSE,NA,NA
1251,"RT @CNN: Virginia state Sen. Ben Chafin Jr. has died at age 60 after contracting Covid-19, according to a statement from his office. https:…",FALSE,0,NA,02/01/2021 22:21,FALSE,NA,1.35E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",rowlandxxx,57,TRUE,FALSE,NA,NA
1252,"RT @jburnmurdoch: And here’s what that means for Covid hospital occupancy:

Now increasing in every English region + Wales, and no longer f…",FALSE,0,NA,02/01/2021 22:21,FALSE,NA,1.35E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",WendyAnnAger,42,TRUE,FALSE,NA,NA
1253,COVID-19 vaccine likely required for 2021 ministry to China https://t.co/FFsylSLDU2 #2021 #china #chinapartner https://t.co/NPX7vaCApo,FALSE,0,NA,02/01/2021 22:21,FALSE,NA,1.35E+18,NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>",ChristianNewz,1,FALSE,FALSE,NA,NA
1254,RT @rupert_pearse: COVID ICU again today. Almost all my patients are less than 60 years old and previously fit. Some are very young. If you…,FALSE,0,NA,02/01/2021 22:21,FALSE,NA,1.35E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",brookexkaitlyn,20686,TRUE,FALSE,NA,NA
1255,"RT @TheDemCoalition: Reminder to #MAGA evangelicals <U+0001F447>

Trump is a child-caging, bigoted, lying, thrice-married philanderer who cheated on h…",FALSE,0,NA,02/01/2021 22:21,FALSE,NA,1.35E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",atsaves_demetra,677,TRUE,FALSE,NA,NA
1256,"As a result of COVID-19 we introduced Growlers and to reflect this we have this award

Most popular Beer 2020 - 1L… https://t.co/0ohVzj0RGW",FALSE,0,mothermacspub,02/01/2021 22:21,TRUE,1.35E+18,1.35E+18,7.26E+17,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",mothermacspub,0,FALSE,FALSE,NA,NA
1257,Symptomless cases in schools could be key driver in spread of Covid-19 https://t.co/Cl38E2jSSE,FALSE,0,NA,02/01/2021 22:21,FALSE,NA,1.35E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",IanBrownwc1,0,FALSE,FALSE,NA,NA
1258,"RT @Kit_Yates_Maths: 57,725 new COVID cases reported today. Another new record - they just keep coming. 
An astonishing 74,510 positive-tes…",FALSE,0,NA,02/01/2021 22:21,FALSE,NA,1.35E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",suekey57,3,TRUE,FALSE,NA,NA
1259,"RT @BernieToVest: America is closing in on 21 million covid cases. 

Say it with me: Failed State!",FALSE,0,NA,02/01/2021 22:21,FALSE,NA,1.35E+18,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",patrickcook28,26,TRUE,FALSE,NA,NA
1260,@cameronks COVID causes night sweats? Wat?,FALSE,0,cameronks,02/01/2021 22:21,FALSE,1.35E+18,1.35E+18,284192797,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",remid0d0s0,0,FALSE,FALSE,NA,NA
1261,"RT @jburnmurdoch: NEW: Saturday update of latest UK Covid data

The trend in test positivity since Christmas is genuinely scary, with lines…",FALSE,0,NA,02/01/2021 22:21,FALSE,NA,1.35E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",KnowlesBobOne,1518,TRUE,FALSE,NA,NA
1262,"RT @_lovelyvibe: My grandmother passed away from the COVID-19, in her will she left me enough money and she always told me to do what’s rig…",FALSE,0,NA,02/01/2021 22:21,FALSE,NA,1.35E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",chrisgar219,321,TRUE,FALSE,NA,NA
1263,"RT @ellorysmith: This girl I went to college with tested positive for covid, and then went to an NYE party INSIDE AND UNMASKED what should…",FALSE,0,NA,02/01/2021 22:21,FALSE,NA,1.35E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",magicallyjulie,21,TRUE,FALSE,NA,NA
1264,RT @JFrazier_: Covid putting up numbers at the function https://t.co/28OcjPJY9t,FALSE,0,NA,02/01/2021 22:21,FALSE,NA,1.35E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Doug2Dope,179,TRUE,FALSE,NA,NA
1265,@realDonaldTrump Why did you lie to Americans about how deadly Covid is?,FALSE,0,realDonaldTrump,02/01/2021 22:21,FALSE,1.35E+18,1.35E+18,25073877,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",GregTannerMedia,0,FALSE,FALSE,NA,NA
1266,"RT @Teacherglitter: The storm whispered: I bring you Covid-19.

Primary school teachers: It’s ok, we have wet paper towels.",FALSE,0,NA,02/01/2021 22:21,FALSE,NA,1.35E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",LyndseyEsling,527,TRUE,FALSE,NA,NA
1267,"RT @WTTC: This year, we have been working hard to reopen the sector and accelerate recovery. Our messages have spread the entire globe and…",FALSE,0,NA,02/01/2021 22:21,FALSE,NA,1.35E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",denebluna,7,TRUE,FALSE,NA,NA
1268,RT @breanna_xcarter: I worked hard on this piece. I wanted to illustrate the psychology behind  using cannabis to cope with specific emotio…,FALSE,0,NA,02/01/2021 22:21,FALSE,NA,1.35E+18,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",netfreedom,9,TRUE,FALSE,NA,NA
1269,"RT @drdavidsamadi: This is a bill up for consideration in New York State in regards to COVID-19.

Read every word of this and tell me what…",FALSE,0,NA,02/01/2021 22:21,FALSE,NA,1.35E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Janvanwykdutoi1,6206,TRUE,FALSE,NA,NA
1270,#LosAngeles I lost two people to covid in the past 4 days. This should not be acceptable in a modern society. <U+0001F64F><U+0001F3FD> to all the ones lost.,FALSE,0,NA,02/01/2021 22:21,FALSE,NA,1.35E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",TauratHossain,0,FALSE,FALSE,NA,NA
1271,RT @chrischirp: So all the bad covid things me &amp; others were shouting about in the 2 weeks before Xmas are happening &amp; continuing to worsen…,FALSE,0,NA,02/01/2021 22:21,FALSE,NA,1.35E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Thoughtfoolscot,2427,TRUE,FALSE,NA,NA
1272,"RT @alisonborealis: ... never mind what it means for the 99% of people who survive.

... because we ALREADY KNOW survival doesn't mean 100%…",FALSE,0,NA,02/01/2021 22:21,FALSE,NA,1.35E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",battlewoundscar,45,TRUE,FALSE,NA,NA
1273,Is this the Kraken lady? Or the Covid /fart/Guiliani lady? https://t.co/RXmlxkw2kB,FALSE,0,NA,02/01/2021 22:21,FALSE,NA,1.35E+18,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",shachacLSU,0,FALSE,FALSE,NA,NA
1274,RT @bIondiewasabi: LA has stopped transporting heart attack and stroke victims to hospitals because there are no beds due to covid overload…,FALSE,0,NA,02/01/2021 22:21,FALSE,NA,1.35E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",beforebones,11199,TRUE,FALSE,NA,NA
1275,"RT @anandMenon1: ‘Within just a few months, Covid has more effectively demonstrated the importance of the social sciences to a sceptical pu…",FALSE,0,NA,02/01/2021 22:21,FALSE,NA,1.35E+18,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Wonklifebalance,8,TRUE,FALSE,NA,NA
1276,"<U+26A1><U+FE0F> ""At least 2,500 attended a NYE party in France despite a Covid curfew"" par @Quicktake https://t.co/nQS9mZr5mu",FALSE,0,NA,02/01/2021 22:21,FALSE,NA,1.35E+18,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",maispourquoi31,0,FALSE,FALSE,NA,NA
1277,"RT @ABC: Reports are down, while hotline usage remains high among minors. https://t.co/POgO0UWRkD",FALSE,0,NA,02/01/2021 22:21,FALSE,NA,1.35E+18,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",felipem_daniel,8,TRUE,FALSE,NA,NA
1278,RT @DailyMirror: NHS doctor warns Covid-19 frontline is a 'horror show' and 'deaths not finished' https://t.co/oQUaV8D9Ot https://t.co/aAGV…,FALSE,0,NA,02/01/2021 22:21,FALSE,NA,1.35E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",SpanishDan1,13,TRUE,FALSE,NA,NA
1279,"@stealthygeek @backcountrylaw1 @keystonekabes @lauferlaw Well, @Backcountrylaw1, I’m afraid that a front line healt… https://t.co/XGxPxhkNJR",FALSE,0,LouiseMensch,02/01/2021 22:21,TRUE,1.35E+18,1.35E+18,19346439,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",LouiseMensch,0,FALSE,FALSE,NA,NA
1280,"RT @DrEricDing: 4) Someone tracked every COVID death among state and federal elected leaders... every instance has been GOP, according to @…",FALSE,0,NA,02/01/2021 22:21,FALSE,NA,1.35E+18,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",clandersen,298,TRUE,FALSE,NA,NA
1281,"Look I’m pretty realistic about what the challenges have been this season. No AT, Covid pause, youth...and there is… https://t.co/Y1ycpuljf7",FALSE,0,NA,02/01/2021 22:21,TRUE,NA,1.35E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",bcarp24,0,FALSE,FALSE,NA,NA
1282,RT @sfsmartp: Today is my birthday and I’m still in COVID hell quarantine. I miss my family and friends. Can I get a Happy Birthday tweet f…,FALSE,0,NA,02/01/2021 22:21,FALSE,NA,1.35E+18,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",VictorSproule,1385,TRUE,FALSE,NA,NA
1283,hey if you have a “cold” literally go get tested asap. it doesn’t matter how convinced you are that you don’t have… https://t.co/siyiqGQSkj,FALSE,2,NA,02/01/2021 22:21,TRUE,NA,1.35E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",dariakayb,0,FALSE,FALSE,NA,NA
1284,RT @guardian: Symptomless cases in schools could be key driver in spread of Covid-19 https://t.co/t5KQun3gRc,FALSE,0,NA,02/01/2021 22:21,FALSE,NA,1.35E+18,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",drseltsam,158,TRUE,FALSE,NA,NA
1285,"RT @ThePoke: This takedown of Allison Pearson’s question about Wuhan and Covid-19 was simply magnificent
https://t.co/KLPr1u6Mt4 https://t.…",FALSE,0,NA,02/01/2021 22:21,FALSE,NA,1.35E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",grezza_b,3,TRUE,FALSE,NA,NA
1286,RT @shannonrmp: Me still pretending I’m 25 for every year of youth covid takes away https://t.co/qhKTLiIkL2,FALSE,0,NA,02/01/2021 22:21,FALSE,NA,1.35E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RaeOfSun_x,1439,TRUE,FALSE,NA,NA
1287,"RT @RealJoelSmalley: In this whole sordid affair of COVID fear peddling and misinformation, nothing sickens me more than the abuse of child…",FALSE,0,NA,02/01/2021 22:21,FALSE,NA,1.35E+18,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",lastnailstandin,82,TRUE,FALSE,NA,NA
1288,"RT @Mannkind_Org: Since the onset of the COVID-19 pandemic, education systems worldwide have had to adapt and surmount tremendous obstacles…",FALSE,0,NA,02/01/2021 22:21,FALSE,NA,1.35E+18,NA,"<a href=""https://getreal360.com"" rel=""nofollow"">GetReal360</a>",YouCanFoolMost,1,TRUE,FALSE,NA,NA
1289,thinking about life before covid <U+0001F494>,FALSE,0,NA,02/01/2021 22:21,FALSE,NA,1.35E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",meethesmouth,0,FALSE,FALSE,NA,NA
1290,RT @liamyoung: Today will be an important one in the next stage of the fight against Covid-19. We either stand with teachers in demanding t…,FALSE,0,NA,02/01/2021 22:21,FALSE,NA,1.35E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Covida48648398,7161,TRUE,FALSE,NA,NA
1291,@mileslunn @UCPCaucus @jkenney I'm convinced Trump would have won 2020 if covid didn't happen. Conservatives everyw… https://t.co/Y3kyJKcSad,FALSE,1,BcTechie,02/01/2021 22:21,TRUE,1.35E+18,1.35E+18,1.17E+18,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",BcTechie,0,FALSE,FALSE,NA,NA
1292,RT @joseph__dann: @AntibioticDoc if I take PrEP would that make me more or less susceptible to COVID-19?? Sorry if that’s random it just po…,FALSE,0,NA,02/01/2021 22:21,FALSE,NA,1.35E+18,NA,"<a href=""https://getreal360.com"" rel=""nofollow"">GetReal360</a>",YouCanFoolMost,1,TRUE,FALSE,NA,NA
1293,RT @AuntyCarpetWeed: Part of me is like wow I can’t believe I haven’t got covid and the other part is like what if I already had it and did…,FALSE,0,NA,02/01/2021 22:21,FALSE,NA,1.35E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",MoneyBagLeese,2,TRUE,FALSE,NA,NA
1294,RT @liamyoung: Today will be an important one in the next stage of the fight against Covid-19. We either stand with teachers in demanding t…,FALSE,0,NA,02/01/2021 22:21,FALSE,NA,1.35E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",emmaadamsGenQ,7159,TRUE,FALSE,NA,NA
